Date	Time	O_U	O_V	O_Pa	O_ta	O_td	O_RH	O_RN_ACC	O_radiation	O_PM2_5	O_O3	O_NO2	O_CO	O_SO2	O_PM10
20160114	6	2.157193733	1.318977319	1009.8	0.166666667	-12	38	0	81.33333333	19	0.0141	0.0364	0.4818	0.0058	39
20160114	7	0.828081576	1.063312041	1010.35	-1.233333333	-5.25	71.16666667	0	0	28	0.0028	0.0519	0.6816	0.0067	48
20160114	8	0.17894348	1.111051992	1010.5	-2.15	-6.8	74.83333333	0	0	29	0.0047	0.0457	0.7521	0.0059	45
20160114	9	-0.735343308	2.020339135	1011.25	-2.116666667	-11.4	54.16666667	0	38.5	22	0.0065	0.0457	0.7264	0.006	40
20160114	10	-0.167972306	1.176485089	1010.2	3.866666667	-9.55	34.66666667	0	92.33333333	26	0.0135	0.0408	0.5863	0.0068	48
20160114	11	-1.542690263	1.838506663	1011.55	-0.816666667	-9.65	51.33333333	0	0	40	0.0025	0.0628	0.994	0.0069	69
20160114	12	-2.051510248	1.252173107	1012.15	-1.533333333	-8.8	56.5	0	0	41	0.0034	0.0513	0.9733	0.006	64
20160114	13	-2.90275922	0.267915779	1013	-0.8	-5.9	62.83333333	0.1	20.5	41	0.0041	0.0482	0.8707	0.0065	67
20160114	14	-3.177631145	-0.045602686	1011.65	2.033333333	-2.65	71.33333333	0	60.5	45	0.0092	0.0458	0.7233	0.0061	75
20160114	15	-2.925877048	0.136808057	1011.7	0.083333333	-3.95	75.5	0	0	46	0.0048	0.0513	0.836	0.0055	69
20160115	1	0.458265289	-0.403845732	1012.3	-5.45	-16.05	42.5	0	65.33333333	20	0.0106	0.0371	0.616	0.0062	45
20160115	2	2.157193733	1.318977319	1009.8	0.166666667	-12	38	0	81.33333333	19	0.0141	0.0364	0.4818	0.0058	39
20160115	3	0.828081576	1.063312041	1010.35	-1.233333333	-5.25	71.16666667	0	0	28	0.0028	0.0519	0.6816	0.0067	48
20160115	4	0.17894348	1.111051992	1010.5	-2.15	-6.8	74.83333333	0	0	29	0.0047	0.0457	0.7521	0.0059	45
20160115	5	-0.735343308	2.020339135	1011.25	-2.116666667	-11.4	54.16666667	0	38.5	22	0.0065	0.0457	0.7264	0.006	40
20160115	6	-0.167972306	1.176485089	1010.2	3.866666667	-9.55	34.66666667	0	92.33333333	26	0.0135	0.0408	0.5863	0.0068	48
20160115	7	-1.542690263	1.838506663	1011.55	-0.816666667	-9.65	51.33333333	0	0	40	0.0025	0.0628	0.994	0.0069	69
20160115	8	-2.051510248	1.252173107	1012.15	-1.533333333	-8.8	56.5	0	0	41	0.0034	0.0513	0.9733	0.006	64
20160115	9	-2.90275922	0.267915779	1013	-0.8	-5.9	62.83333333	0.1	20.5	41	0.0041	0.0482	0.8707	0.0065	67
20160115	10	-3.177631145	-0.045602686	1011.65	2.033333333	-2.65	71.33333333	0	60.5	45	0.0092	0.0458	0.7233	0.0061	75
20160115	11	-2.925877048	0.136808057	1011.7	0.083333333	-3.95	75.5	0	0	46	0.0048	0.0513	0.836	0.0055	69
20160115	12	-2.35	-1.44E-16	1010.45	-0.333333333	-4.3	75.16666667	0	0	46	0.0069	0.0424	0.8553	0.0053	65
20160115	13	-2.830061815	-0.302117793	1008.25	0.983333333	-4.7	66.5	0	28.83333333	44	0.0077	0.0413	0.8153	0.0055	64
20160115	14	-2.268000339	-0.142508393	1004.55	4.883333333	-4.4	50.33333333	0	41.66666667	46	0.0121	0.0426	0.724	0.0062	72
20160115	15	-0.464757737	-0.678104214	1002.3	1.8	-4.25	64.83333333	0	0	52	0.0027	0.0597	1.064	0.0059	77
20160116	1	-0.735343308	2.020339135	1011.25	-2.116666667	-11.4	54.16666667	0	38.5	22	0.0065	0.0457	0.7264	0.006	40
20160116	2	-0.167972306	1.176485089	1010.2	3.866666667	-9.55	34.66666667	0	92.33333333	26	0.0135	0.0408	0.5863	0.0068	48
20160116	3	-1.542690263	1.838506663	1011.55	-0.816666667	-9.65	51.33333333	0	0	40	0.0025	0.0628	0.994	0.0069	69
20160116	4	-2.051510248	1.252173107	1012.15	-1.533333333	-8.8	56.5	0	0	41	0.0034	0.0513	0.9733	0.006	64
20160116	5	-2.90275922	0.267915779	1013	-0.8	-5.9	62.83333333	0.1	20.5	41	0.0041	0.0482	0.8707	0.0065	67
20160116	6	-3.177631145	-0.045602686	1011.65	2.033333333	-2.65	71.33333333	0	60.5	45	0.0092	0.0458	0.7233	0.0061	75
20160116	7	-2.925877048	0.136808057	1011.7	0.083333333	-3.95	75.5	0	0	46	0.0048	0.0513	0.836	0.0055	69
20160116	8	-2.35	-1.44E-16	1010.45	-0.333333333	-4.3	75.16666667	0	0	46	0.0069	0.0424	0.8553	0.0053	65
20160116	9	-2.830061815	-0.302117793	1008.25	0.983333333	-4.7	66.5	0	28.83333333	44	0.0077	0.0413	0.8153	0.0055	64
20160116	10	-2.268000339	-0.142508393	1004.55	4.883333333	-4.4	50.33333333	0	41.66666667	46	0.0121	0.0426	0.724	0.0062	72
20160116	11	-0.464757737	-0.678104214	1002.3	1.8	-4.25	64.83333333	0	0	52	0.0027	0.0597	1.064	0.0059	77
20160116	12	2.247993754	-2.145320781	1000.55	-0.366666667	-3.25	80.83333333	0.2	0	56	0.0091	0.04	0.9773	0.0055	80
20160116	13	-0.987073523	-3.889828575	1003.05	-4.483333333	-12.85	65.66666667	0	51.16666667	45	0.02	0.0224	0.6167	0.006	72
20160116	14	2.202929313	-5.419165211	1004.3	-6.666666667	-18.25	38.16666667	0	87.33333333	14	0.0295	0.0142	0.3487	0.0049	41
20160116	15	1.945901877	-4.429654802	1007.5	-11.11666667	-18.05	56.33333333	0	0	10	0.0252	0.0159	0.382	0.0048	25
20160117	1	-2.90275922	0.267915779	1013	-0.8	-5.9	62.83333333	0.1	20.5	41	0.0041	0.0482	0.8707	0.0065	67
20160117	2	-3.177631145	-0.045602686	1011.65	2.033333333	-2.65	71.33333333	0	60.5	45	0.0092	0.0458	0.7233	0.0061	75
20160117	3	-2.925877048	0.136808057	1011.7	0.083333333	-3.95	75.5	0	0	46	0.0048	0.0513	0.836	0.0055	69
20160117	4	-2.35	-1.44E-16	1010.45	-0.333333333	-4.3	75.16666667	0	0	46	0.0069	0.0424	0.8553	0.0053	65
20160117	5	-2.830061815	-0.302117793	1008.25	0.983333333	-4.7	66.5	0	28.83333333	44	0.0077	0.0413	0.8153	0.0055	64
20160117	6	-2.268000339	-0.142508393	1004.55	4.883333333	-4.4	50.33333333	0	41.66666667	46	0.0121	0.0426	0.724	0.0062	72
20160117	7	-0.464757737	-0.678104214	1002.3	1.8	-4.25	64.83333333	0	0	52	0.0027	0.0597	1.064	0.0059	77
20160117	8	2.247993754	-2.145320781	1000.55	-0.366666667	-3.25	80.83333333	0.2	0	56	0.0091	0.04	0.9773	0.0055	80
20160117	9	-0.987073523	-3.889828575	1003.05	-4.483333333	-12.85	65.66666667	0	51.16666667	45	0.02	0.0224	0.6167	0.006	72
20160117	10	2.202929313	-5.419165211	1004.3	-6.666666667	-18.25	38.16666667	0	87.33333333	14	0.0295	0.0142	0.3487	0.0049	41
20160117	11	1.945901877	-4.429654802	1007.5	-11.11666667	-18.05	56.33333333	0	0	10	0.0252	0.0159	0.382	0.0048	25
20160117	12	2.766599767	-4.884503722	1009.1	-13.95	-22.75	48.66666667	0	0	12	0.0278	0.0095	0.334	0.0051	30
20160117	13	3.013201663	-5.045370196	1010.5	-13.56666667	-23.65	43	0	71.16666667	11	0.0209	0.017	0.3629	0.0053	30
20160117	14	2.682532667	-6.070197928	1010.8	-10.13333333	-21.2	37.83333333	0	109.1666667	14	0.0268	0.0139	0.3495	0.0049	38
20160117	15	1.167906041	-2.525462142	1016.25	-12.66666667	-20.5	52.16666667	0	0	15	0.0213	0.0192	0.4067	0.0047	35
20160118	1	-2.830061815	-0.302117793	1008.25	0.983333333	-4.7	66.5	0	28.83333333	44	0.0077	0.0413	0.8153	0.0055	64
20160118	2	-2.268000339	-0.142508393	1004.55	4.883333333	-4.4	50.33333333	0	41.66666667	46	0.0121	0.0426	0.724	0.0062	72
20160118	3	-0.464757737	-0.678104214	1002.3	1.8	-4.25	64.83333333	0	0	52	0.0027	0.0597	1.064	0.0059	77
20160118	4	2.247993754	-2.145320781	1000.55	-0.366666667	-3.25	80.83333333	0.2	0	56	0.0091	0.04	0.9773	0.0055	80
20160118	5	-0.987073523	-3.889828575	1003.05	-4.483333333	-12.85	65.66666667	0	51.16666667	45	0.02	0.0224	0.6167	0.006	72
20160118	6	2.202929313	-5.419165211	1004.3	-6.666666667	-18.25	38.16666667	0	87.33333333	14	0.0295	0.0142	0.3487	0.0049	41
20160118	7	1.945901877	-4.429654802	1007.5	-11.11666667	-18.05	56.33333333	0	0	10	0.0252	0.0159	0.382	0.0048	25
20160118	8	2.766599767	-4.884503722	1009.1	-13.95	-22.75	48.66666667	0	0	12	0.0278	0.0095	0.334	0.0051	30
20160118	9	3.013201663	-5.045370196	1010.5	-13.56666667	-23.65	43	0	71.16666667	11	0.0209	0.017	0.3629	0.0053	30
20160118	10	2.682532667	-6.070197928	1010.8	-10.13333333	-21.2	37.83333333	0	109.1666667	14	0.0268	0.0139	0.3495	0.0049	38
20160118	11	1.167906041	-2.525462142	1016.25	-12.66666667	-20.5	52.16666667	0	0	15	0.0213	0.0192	0.4067	0.0047	35
20160118	12	-0.919253332	-1.071345132	1018.9	-13.48333333	-21.75	50.83333333	0	0	16	0.0226	0.0163	0.4027	0.0046	27
20160118	13	0.45721858	-1.72202353	1021.25	-12.15	-22.2	42.33333333	0	66	20	0.0129	0.0299	0.524	0.0053	34
20160118	14	1.054299284	-1.646663476	1019.15	-6.666666667	-19.65	33.5	0	85.33333333	26	0.015	0.0324	0.5223	0.0056	44
20160118	15	0.222506002	-0.842207351	1019.65	-9.083333333	-18.35	46	0	0	28	0.0043	0.0469	0.6533	0.0056	47
20160119	1	-0.987073523	-3.889828575	1003.05	-4.483333333	-12.85	65.66666667	0	51.16666667	45	0.02	0.0224	0.6167	0.006	72
20160119	2	2.202929313	-5.419165211	1004.3	-6.666666667	-18.25	38.16666667	0	87.33333333	14	0.0295	0.0142	0.3487	0.0049	41
20160119	3	1.945901877	-4.429654802	1007.5	-11.11666667	-18.05	56.33333333	0	0	10	0.0252	0.0159	0.382	0.0048	25
20160119	4	2.766599767	-4.884503722	1009.1	-13.95	-22.75	48.66666667	0	0	12	0.0278	0.0095	0.334	0.0051	30
20160119	5	3.013201663	-5.045370196	1010.5	-13.56666667	-23.65	43	0	71.16666667	11	0.0209	0.017	0.3629	0.0053	30
20160119	6	2.682532667	-6.070197928	1010.8	-10.13333333	-21.2	37.83333333	0	109.1666667	14	0.0268	0.0139	0.3495	0.0049	38
20160119	7	1.167906041	-2.525462142	1016.25	-12.66666667	-20.5	52.16666667	0	0	15	0.0213	0.0192	0.4067	0.0047	35
20160119	8	-0.919253332	-1.071345132	1018.9	-13.48333333	-21.75	50.83333333	0	0	16	0.0226	0.0163	0.4027	0.0046	27
20160119	9	0.45721858	-1.72202353	1021.25	-12.15	-22.2	42.33333333	0	66	20	0.0129	0.0299	0.524	0.0053	34
20160119	10	1.054299284	-1.646663476	1019.15	-6.666666667	-19.65	33.5	0	85.33333333	26	0.015	0.0324	0.5223	0.0056	44
20160119	11	0.222506002	-0.842207351	1019.65	-9.083333333	-18.35	46	0	0	28	0.0043	0.0469	0.6533	0.0056	47
20160119	12	-0.590505196	-0.367501169	1019	-9.7	-16.7	55.5	0	0	32	0.0049	0.0429	0.7447	0.0055	51
20160119	13	0.511604518	-1.588618851	1017.9	-7.95	-18.05	47	0	41.5	35	0.0064	0.0432	0.758	0.0064	59
20160119	14	1.128715998	-2.39425013	1016.25	-3.45	-18.1	31.33333333	0	98.66666667	25	0.0202	0.0302	0.5203	0.0056	46
20160119	15	0.930641155	-0.759864895	1018.3	-6.95	-16.85	46.5	0	0	27	0.0118	0.0383	0.616	0.0057	50
20160120	1	3.013201663	-5.045370196	1010.5	-13.56666667	-23.65	43	0	71.16666667	11	0.0209	0.017	0.3629	0.0053	30
20160120	2	2.682532667	-6.070197928	1010.8	-10.13333333	-21.2	37.83333333	0	109.1666667	14	0.0268	0.0139	0.3495	0.0049	38
20160120	3	1.167906041	-2.525462142	1016.25	-12.66666667	-20.5	52.16666667	0	0	15	0.0213	0.0192	0.4067	0.0047	35
20160120	4	-0.919253332	-1.071345132	1018.9	-13.48333333	-21.75	50.83333333	0	0	16	0.0226	0.0163	0.4027	0.0046	27
20160120	5	0.45721858	-1.72202353	1021.25	-12.15	-22.2	42.33333333	0	66	20	0.0129	0.0299	0.524	0.0053	34
20160120	6	1.054299284	-1.646663476	1019.15	-6.666666667	-19.65	33.5	0	85.33333333	26	0.015	0.0324	0.5223	0.0056	44
20160120	7	0.222506002	-0.842207351	1019.65	-9.083333333	-18.35	46	0	0	28	0.0043	0.0469	0.6533	0.0056	47
20160120	8	-0.590505196	-0.367501169	1019	-9.7	-16.7	55.5	0	0	32	0.0049	0.0429	0.7447	0.0055	51
20160120	9	0.511604518	-1.588618851	1017.9	-7.95	-18.05	47	0	41.5	35	0.0064	0.0432	0.758	0.0064	59
20160120	10	1.128715998	-2.39425013	1016.25	-3.45	-18.1	31.33333333	0	98.66666667	25	0.0202	0.0302	0.5203	0.0056	46
20160120	11	0.930641155	-0.759864895	1018.3	-6.95	-16.85	46.5	0	0	27	0.0118	0.0383	0.616	0.0057	50
20160120	12	0.99818345	-1.375819823	1019.85	-9.916666667	-17.55	54	0	0	33	0.0137	0.0319	0.6778	0.0058	56
20160120	13	1.458160359	-1.90626266	1021.5	-8.216666667	-18.9	45	0	56	31	0.0086	0.0427	0.7342	0.0064	54
20160120	14	1.500100581	-3.038159139	1020.85	-4.766666667	-20.2	30.33333333	0	71	27	0.0182	0.032	0.5457	0.0058	49
20160120	15	0.78664633	-3.163631823	1022.15	-6.85	-19.4	34.66666667	0	0	20	0.0163	0.0297	0.498	0.0056	40
20160121	1	0.45721858	-1.72202353	1021.25	-12.15	-22.2	42.33333333	0	66	20	0.0129	0.0299	0.524	0.0053	34
20160121	2	1.054299284	-1.646663476	1019.15	-6.666666667	-19.65	33.5	0	85.33333333	26	0.015	0.0324	0.5223	0.0056	44
20160121	3	0.222506002	-0.842207351	1019.65	-9.083333333	-18.35	46	0	0	28	0.0043	0.0469	0.6533	0.0056	47
20160121	4	-0.590505196	-0.367501169	1019	-9.7	-16.7	55.5	0	0	32	0.0049	0.0429	0.7447	0.0055	51
20160121	5	0.511604518	-1.588618851	1017.9	-7.95	-18.05	47	0	41.5	35	0.0064	0.0432	0.758	0.0064	59
20160121	6	1.128715998	-2.39425013	1016.25	-3.45	-18.1	31.33333333	0	98.66666667	25	0.0202	0.0302	0.5203	0.0056	46
20160121	7	0.930641155	-0.759864895	1018.3	-6.95	-16.85	46.5	0	0	27	0.0118	0.0383	0.616	0.0057	50
20160121	8	0.99818345	-1.375819823	1019.85	-9.916666667	-17.55	54	0	0	33	0.0137	0.0319	0.6778	0.0058	56
20160121	9	1.458160359	-1.90626266	1021.5	-8.216666667	-18.9	45	0	56	31	0.0086	0.0427	0.7342	0.0064	54
20160121	10	1.500100581	-3.038159139	1020.85	-4.766666667	-20.2	30.33333333	0	71	27	0.0182	0.032	0.5457	0.0058	49
20160121	11	0.78664633	-3.163631823	1022.15	-6.85	-19.4	34.66666667	0	0	20	0.0163	0.0297	0.498	0.0056	40
20160121	12	0.590592989	-2.221671974	1021.2	-8.916666667	-19.45	43.33333333	0	0	18	0.028	0.0134	0.4193	0.0063	31
20160121	13	1.243185516	-4.415624132	1020.65	-10.71666667	-22.75	38.16666667	0	70.5	18	0.0242	0.0176	0.4136	0.0062	36
20160121	14	2.029319517	-5.57550955	1018.1	-10.41666667	-21.65	38.5	0	82.5	13	0.0275	0.0132	0.3653	0.005	35
20160121	15	-0.051303021	-2.435836404	1016.6	-14.1	-23.2	46.83333333	0	0	9	0.024	0.016	0.3693	0.0044	18
20160122	1	0.511604518	-1.588618851	1017.9	-7.95	-18.05	47	0	41.5	35	0.0064	0.0432	0.758	0.0064	59
20160122	2	1.128715998	-2.39425013	1016.25	-3.45	-18.1	31.33333333	0	98.66666667	25	0.0202	0.0302	0.5203	0.0056	46
20160122	3	0.930641155	-0.759864895	1018.3	-6.95	-16.85	46.5	0	0	27	0.0118	0.0383	0.616	0.0057	50
20160122	4	0.99818345	-1.375819823	1019.85	-9.916666667	-17.55	54	0	0	33	0.0137	0.0319	0.6778	0.0058	56
20160122	5	1.458160359	-1.90626266	1021.5	-8.216666667	-18.9	45	0	56	31	0.0086	0.0427	0.7342	0.0064	54
20160122	6	1.500100581	-3.038159139	1020.85	-4.766666667	-20.2	30.33333333	0	71	27	0.0182	0.032	0.5457	0.0058	49
20160122	7	0.78664633	-3.163631823	1022.15	-6.85	-19.4	34.66666667	0	0	20	0.0163	0.0297	0.498	0.0056	40
20160122	8	0.590592989	-2.221671974	1021.2	-8.916666667	-19.45	43.33333333	0	0	18	0.028	0.0134	0.4193	0.0063	31
20160122	9	1.243185516	-4.415624132	1020.65	-10.71666667	-22.75	38.16666667	0	70.5	18	0.0242	0.0176	0.4136	0.0062	36
20160122	10	2.029319517	-5.57550955	1018.1	-10.41666667	-21.65	38.5	0	82.5	13	0.0275	0.0132	0.3653	0.005	35
20160122	11	-0.051303021	-2.435836404	1016.6	-14.1	-23.2	46.83333333	0	0	9	0.024	0.016	0.3693	0.0044	18
20160122	12	1.584455268	-2.136588405	1013.75	-16.68333333	-23.75	53	0	0	18	0.0243	0.012	0.422	0.0062	32
20160122	13	0.723942637	-3.239016047	1014.1	-16.58333333	-25.5	48	0	66.83333333	21	0.023	0.0141	0.4347	0.0063	43
20160122	14	1.122966137	-3.701990772	1014.2	-11.56666667	-23.4	35.16666667	0	108.8333333	24	0.028	0.0147	0.4333	0.0058	42
20160122	15	1.644218318	-2.144256968	1017.4	-12.53333333	-19.3	53.83333333	0	0	15	0.0211	0.0204	0.4147	0.0048	36
20160123	1	1.458160359	-1.90626266	1021.5	-8.216666667	-18.9	45	0	56	31	0.0086	0.0427	0.7342	0.0064	54
20160123	2	1.500100581	-3.038159139	1020.85	-4.766666667	-20.2	30.33333333	0	71	27	0.0182	0.032	0.5457	0.0058	49
20160123	3	0.78664633	-3.163631823	1022.15	-6.85	-19.4	34.66666667	0	0	20	0.0163	0.0297	0.498	0.0056	40
20160123	4	0.590592989	-2.221671974	1021.2	-8.916666667	-19.45	43.33333333	0	0	18	0.028	0.0134	0.4193	0.0063	31
20160123	5	1.243185516	-4.415624132	1020.65	-10.71666667	-22.75	38.16666667	0	70.5	18	0.0242	0.0176	0.4136	0.0062	36
20160123	6	2.029319517	-5.57550955	1018.1	-10.41666667	-21.65	38.5	0	82.5	13	0.0275	0.0132	0.3653	0.005	35
20160123	7	-0.051303021	-2.435836404	1016.6	-14.1	-23.2	46.83333333	0	0	9	0.024	0.016	0.3693	0.0044	18
20160123	8	1.584455268	-2.136588405	1013.75	-16.68333333	-23.75	53	0	0	18	0.0243	0.012	0.422	0.0062	32
20160123	9	0.723942637	-3.239016047	1014.1	-16.58333333	-25.5	48	0	66.83333333	21	0.023	0.0141	0.4347	0.0063	43
20160123	10	1.122966137	-3.701990772	1014.2	-11.56666667	-23.4	35.16666667	0	108.8333333	24	0.028	0.0147	0.4333	0.0058	42
20160123	11	1.644218318	-2.144256968	1017.4	-12.53333333	-19.3	53.83333333	0	0	15	0.0211	0.0204	0.4147	0.0048	36
20160123	12	0.89262725	-1.202473213	1017.55	-13.88333333	-20.25	59.16666667	0	0	13	0.0187	0.0196	0.4473	0.0051	36
20160123	13	0.363921534	-1.811987811	1018.7	-11.61666667	-22.4	42.5	0	72.66666667	16	0.011	0.0337	0.6227	0.0057	46
20160123	14	1.941235704	-2.100462786	1017.25	-5.016666667	-19.1	30.5	0	114.3333333	18	0.0222	0.025	0.4473	0.0055	51
20160123	15	0.508258539	-0.697781728	1018.3	-7.616666667	-13.85	58.33333333	0	0	22	0.0051	0.0515	0.6873	0.0061	67
20160124	1	1.243185516	-4.415624132	1020.65	-10.71666667	-22.75	38.16666667	0	70.5	18	0.0242	0.0176	0.4136	0.0062	36
20160124	2	2.029319517	-5.57550955	1018.1	-10.41666667	-21.65	38.5	0	82.5	13	0.0275	0.0132	0.3653	0.005	35
20160124	3	-0.051303021	-2.435836404	1016.6	-14.1	-23.2	46.83333333	0	0	9	0.024	0.016	0.3693	0.0044	18
20160124	4	1.584455268	-2.136588405	1013.75	-16.68333333	-23.75	53	0	0	18	0.0243	0.012	0.422	0.0062	32
20160124	5	0.723942637	-3.239016047	1014.1	-16.58333333	-25.5	48	0	66.83333333	21	0.023	0.0141	0.4347	0.0063	43
20160124	6	1.122966137	-3.701990772	1014.2	-11.56666667	-23.4	35.16666667	0	108.8333333	24	0.028	0.0147	0.4333	0.0058	42
20160124	7	1.644218318	-2.144256968	1017.4	-12.53333333	-19.3	53.83333333	0	0	15	0.0211	0.0204	0.4147	0.0048	36
20160124	8	0.89262725	-1.202473213	1017.55	-13.88333333	-20.25	59.16666667	0	0	13	0.0187	0.0196	0.4473	0.0051	36
20160124	9	0.363921534	-1.811987811	1018.7	-11.61666667	-22.4	42.5	0	72.66666667	16	0.011	0.0337	0.6227	0.0057	46
20160124	10	1.941235704	-2.100462786	1017.25	-5.016666667	-19.1	30.5	0	114.3333333	18	0.0222	0.025	0.4473	0.0055	51
20160124	11	0.508258539	-0.697781728	1018.3	-7.616666667	-13.85	58.33333333	0	0	22	0.0051	0.0515	0.6873	0.0061	67
20160124	12	-1.708789958	-0.300380431	1017.15	-7.583333333	-13.4	63.66666667	0	0	27	0.0028	0.0546	0.886	0.0064	70
20160124	13	-2.271015708	0.353420815	1016.8	-5.4	-7.85	76.5	0.3	37.66666667	32	0.0037	0.053	0.914	0.0059	79
20160124	14	1.699837602	0.051702979	1014.9	0.583333333	-6.45	58.66666667	0	70.66666667	43	0.0109	0.0486	0.8027	0.0084	81
20160124	15	2.23116433	-0.831748616	1016.2	-0.816666667	-8.3	55.83333333	0	0	47	0.0039	0.063	1.0287	0.0099	81
20160125	1	0.723942637	-3.239016047	1014.1	-16.58333333	-25.5	48	0	66.83333333	21	0.023	0.0141	0.4347	0.0063	43
20160125	2	1.122966137	-3.701990772	1014.2	-11.56666667	-23.4	35.16666667	0	108.8333333	24	0.028	0.0147	0.4333	0.0058	42
20160125	3	1.644218318	-2.144256968	1017.4	-12.53333333	-19.3	53.83333333	0	0	15	0.0211	0.0204	0.4147	0.0048	36
20160125	4	0.89262725	-1.202473213	1017.55	-13.88333333	-20.25	59.16666667	0	0	13	0.0187	0.0196	0.4473	0.0051	36
20160125	5	0.363921534	-1.811987811	1018.7	-11.61666667	-22.4	42.5	0	72.66666667	16	0.011	0.0337	0.6227	0.0057	46
20160125	6	1.941235704	-2.100462786	1017.25	-5.016666667	-19.1	30.5	0	114.3333333	18	0.0222	0.025	0.4473	0.0055	51
20160125	7	0.508258539	-0.697781728	1018.3	-7.616666667	-13.85	58.33333333	0	0	22	0.0051	0.0515	0.6873	0.0061	67
20160125	8	-1.708789958	-0.300380431	1017.15	-7.583333333	-13.4	63.66666667	0	0	27	0.0028	0.0546	0.886	0.0064	70
20160125	9	-2.271015708	0.353420815	1016.8	-5.4	-7.85	76.5	0.3	37.66666667	32	0.0037	0.053	0.914	0.0059	79
20160125	10	1.699837602	0.051702979	1014.9	0.583333333	-6.45	58.66666667	0	70.66666667	43	0.0109	0.0486	0.8027	0.0084	81
20160125	11	2.23116433	-0.831748616	1016.2	-0.816666667	-8.3	55.83333333	0	0	47	0.0039	0.063	1.0287	0.0099	81
20160125	12	1.240770912	-1.328484587	1017.65	-1.85	-8.35	63.83333333	0	0	35	0.0153	0.0346	0.7633	0.0071	64
20160125	13	0.571185445	-1.326727142	1019.05	-1.866666667	-10.75	51.5	0	60.66666667	37	0.0071	0.0541	1.0093	0.0075	71
20160125	14	2.166805816	-1.893511605	1019.2	2.733333333	-8.85	41.33333333	0	98.5	28	0.021	0.0359	0.589	0.008	61
20160125	15	0.493578987	-1.089430455	1019.95	-1.716666667	-7.3	66.5	0	0	27	0.0053	0.0606	0.8393	0.0066	56
20160126	1	0.363921534	-1.811987811	1018.7	-11.61666667	-22.4	42.5	0	72.66666667	16	0.011	0.0337	0.6227	0.0057	46
20160126	2	1.941235704	-2.100462786	1017.25	-5.016666667	-19.1	30.5	0	114.3333333	18	0.0222	0.025	0.4473	0.0055	51
20160126	3	0.508258539	-0.697781728	1018.3	-7.616666667	-13.85	58.33333333	0	0	22	0.0051	0.0515	0.6873	0.0061	67
20160126	4	-1.708789958	-0.300380431	1017.15	-7.583333333	-13.4	63.66666667	0	0	27	0.0028	0.0546	0.886	0.0064	70
20160126	5	-2.271015708	0.353420815	1016.8	-5.4	-7.85	76.5	0.3	37.66666667	32	0.0037	0.053	0.914	0.0059	79
20160126	6	1.699837602	0.051702979	1014.9	0.583333333	-6.45	58.66666667	0	70.66666667	43	0.0109	0.0486	0.8027	0.0084	81
20160126	7	2.23116433	-0.831748616	1016.2	-0.816666667	-8.3	55.83333333	0	0	47	0.0039	0.063	1.0287	0.0099	81
20160126	8	1.240770912	-1.328484587	1017.65	-1.85	-8.35	63.83333333	0	0	35	0.0153	0.0346	0.7633	0.0071	64
20160126	9	0.571185445	-1.326727142	1019.05	-1.866666667	-10.75	51.5	0	60.66666667	37	0.0071	0.0541	1.0093	0.0075	71
20160126	10	2.166805816	-1.893511605	1019.2	2.733333333	-8.85	41.33333333	0	98.5	28	0.021	0.0359	0.589	0.008	61
20160126	11	0.493578987	-1.089430455	1019.95	-1.716666667	-7.3	66.5	0	0	27	0.0053	0.0606	0.8393	0.0066	56
20160126	12	-0.81138778	-0.363734719	1019.45	-4.466666667	-9.05	72.5	0	0	29	0.0027	0.062	1.1672	0.0056	51
20160126	13	-2.021179983	0.347720479	1019.6	-2.016666667	-9.4	60.5	0	42	31	0.0044	0.0574	1.0568	0.0061	56
20160126	14	-1.691599566	0.249817489	1017.1	2.983333333	-10.75	33.83333333	0	56	26	0.0115	0.0453	0.6557	0.0062	55
20160126	15	-1.04270799	0.076710407	1016.5	1.483333333	-9.7	42.5	0	0	37	0.0032	0.0574	0.8693	0.0072	71
20160127	1	-2.271015708	0.353420815	1016.8	-5.4	-7.85	76.5	0.3	37.66666667	32	0.0037	0.053	0.914	0.0059	79
20160127	2	1.699837602	0.051702979	1014.9	0.583333333	-6.45	58.66666667	0	70.66666667	43	0.0109	0.0486	0.8027	0.0084	81
20160127	3	2.23116433	-0.831748616	1016.2	-0.816666667	-8.3	55.83333333	0	0	47	0.0039	0.063	1.0287	0.0099	81
20160127	4	1.240770912	-1.328484587	1017.65	-1.85	-8.35	63.83333333	0	0	35	0.0153	0.0346	0.7633	0.0071	64
20160127	5	0.571185445	-1.326727142	1019.05	-1.866666667	-10.75	51.5	0	60.66666667	37	0.0071	0.0541	1.0093	0.0075	71
20160127	6	2.166805816	-1.893511605	1019.2	2.733333333	-8.85	41.33333333	0	98.5	28	0.021	0.0359	0.589	0.008	61
20160127	7	0.493578987	-1.089430455	1019.95	-1.716666667	-7.3	66.5	0	0	27	0.0053	0.0606	0.8393	0.0066	56
20160127	8	-0.81138778	-0.363734719	1019.45	-4.466666667	-9.05	72.5	0	0	29	0.0027	0.062	1.1672	0.0056	51
20160127	9	-2.021179983	0.347720479	1019.6	-2.016666667	-9.4	60.5	0	42	31	0.0044	0.0574	1.0568	0.0061	56
20160127	10	-1.691599566	0.249817489	1017.1	2.983333333	-10.75	33.83333333	0	56	26	0.0115	0.0453	0.6557	0.0062	55
